id,fecha_voto,estado,etnia,edad,sexo,salario,estudios,religion,casado,hijos,voto
827,2024-05-28,Arkansas,hispanic,67,masculino,186005,masters,other,false,2,republicano
1415,2024-08-09,Arizona,asian,90,femenino,207263,masters,other,true,5,democrata
1432,2024-08-09,Alabama,black,98,masculino,194295,high school,atheism,true,5,republicano
393,2024-03-06,Nevada,hispanic,13,femenino,239567,masters,atheism,true,2,democrata
1762,2024-11-04,Delaware,black,56,masculino,178838,graduate,hinduism,false,5,democrata
1759,2024-11-05,Texas,hispanic,86,masculino,102115,high school,islam,false,1,republicano
1817,2024-11-04,Tennessee,white,55,masculino,130733,graduate,christianism,true,3,republicano
343,2024-03-15,Kentucky,black,10,femenino,165850,high school,judaism,false,0,democrata
1465,2024-08-15,Nebraska,asian,22,femenino,193540,graduate,atheism,false,5,democrata
360,2024-03-07,Wisconsin,indian,34,masculino,114409,masters,atheism,true,0,democrata
1945,2024-11-05,Florida,indian,81,masculino,77785,graduate,judaism,true,5,republicano
1282,2024-08-20,North Carolina,hispanic,44,femenino,220603,undergraduate,atheism,false,5,democrata
357,2024-03-15,Nevada,indian,10,masculino,140619,masters,atheism,true,5,democrata
762,2024-06-17,New Hampshire,hispanic,53,femenino,201422,undergraduate,other,false,3,republicano
415,2024-03-10,Nevada,indian,17,masculino,105223,graduate,christianism,false,5,republicano
1350,2024-09-11,Louisiana,illegal,49,femenino,158835,graduate,judaism,false,5,republicano
1279,2024-08-10,Ohio,asian,32,masculino,236907,high school,hinduism,true,4,republicano
494,2024-03-03,Michigan,black,41,femenino,54074,doctor,hinduism,false,4,democrata
1902,2024-11-04,Mississippi,white,65,masculino,40384,undergraduate,christianism,false,1,republicano
275,2024-03-19,Rhode Island,white,15,masculino,224177,doctor,christianism,true,0,republicano
1830,2024-11-04,North Carolina,white,36,masculino,65967,high school,other,false,1,republicano
1844,2024-11-05,Hawaii,illegal,91,masculino,184492,doctor,christianism,false,0,democrata
1978,2024-11-04,New Hampshire,illegal,94,masculino,237257,high school,hinduism,true,5,republicano
880,2024-06-09,Vermont,hispanic,68,femenino,39890,graduate,christianism,true,1,democrata
1991,2024-11-05,Michigan,illegal,61,masculino,38453,graduate,islam,true,2,republicano
300,2024-03-04,Maine,black,18,femenino,145347,high school,christianism,false,0,democrata
461,2024-03-07,Indiana,asian,47,femenino,186972,graduate,hinduism,false,4,democrata
350,2024-02-18,Kentucky,asian,48,masculino,228135,graduate,judaism,false,0,republicano
1935,2024-11-05,Connecticut,asian,38,masculino,60832,graduate,atheism,false,0,democrata
1289,2024-09-19,Texas,asian,67,femenino,84398,graduate,hinduism,true,2,republicano
1397,2024-08-20,Florida,asian,36,masculino,127211,undergraduate,hinduism,false,3,republicano
1752,2024-11-04,Georgia,hispanic,62,masculino,36495,high school,other,true,5,republicano
1827,2024-11-05,Vermont,black,90,masculino,202787,undergraduate,other,true,5,democrata
772,2024-06-01,Pennsylvania,white,70,masculino,207285,doctor,christianism,false,1,republicano
1988,2024-11-04,South Dakota,illegal,84,masculino,200150,doctor,atheism,true,4,democrata
425,2024-03-03,South Dakota,hispanic,47,femenino,243542,doctor,hinduism,true,4,democrata
1405,2024-08-27,Nebraska,illegal,75,masculino,90600,graduate,christianism,false,4,republicano
938,2024-06-02,Vermont,hispanic,38,masculino,158916,masters,other,false,4,democrata
1292,2024-08-23,Tennessee,hispanic,38,femenino,31791,high school,judaism,false,1,republicano
1304,2024-09-07,Wyoming,asian,69,femenino,112915,undergraduate,hinduism,false,0,republicano
347,2024-02-21,Vermont,black,31,masculino,232567,doctor,islam,true,2,democrata
863,2024-06-03,Missouri,hispanic,62,masculino,63528,graduate,other,false,2,republicano
769,2024-06-08,Georgia,white,32,masculino,31380,high school,other,true,5,republicano
451,2024-02-27,Utah,black,24,masculino,232887,graduate,islam,false,2,democrata
1912,2024-11-04,Connecticut,hispanic,32,masculino,102596,undergraduate,christianism,false,4,democrata
955,2024-06-15,New Hampshire,white,27,masculino,157735,undergraduate,other,false,4,republicano
1995,2024-11-04,Delaware,asian,34,masculino,33510,doctor,christianism,true,1,democrata
1393,2024-08-24,Montana,white,54,masculino,112083,graduate,atheism,true,2,republicano
1500,2024-09-06,Mississippi,indian,83,femenino,158958,graduate,judaism,false,2,republicano
1834,2024-11-04,Idaho,asian,78,masculino,34269,undergraduate,atheism,false,0,republicano
873,2024-06-17,New Jersey,white,22,femenino,51136,graduate,other,false,5,democrata
265,2024-03-03,Delaware,illegal,32,femenino,162599,graduate,hinduism,true,1,democrata
759,2024-05-15,Iowa,hispanic,92,masculino,43861,graduate,christianism,true,5,republicano
1909,2024-11-05,Wisconsin,indian,84,masculino,35189,undergraduate,judaism,false,2,republicano
945,2024-06-09,Kentucky,white,73,masculino,55204,doctor,christianism,false,4,republicano
1314,2024-09-10,South Dakota,indian,82,femenino,246116,undergraduate,hinduism,false,3,democrata
1475,2024-08-20,Iowa,indian,91,femenino,49647,masters,christianism,true,5,democrata
1441,2024-08-30,Pennsylvania,illegal,77,femenino,223065,doctor,islam,false,5,democrata
1971,2024-11-04,Maryland,indian,77,masculino,190015,undergraduate,islam,true,1,democrata
298,2024-03-24,Massachusetts,illegal,27,masculino,172284,high school,judaism,true,1,democrata
484,2024-03-09,Massachusetts,asian,42,masculino,149342,high school,hinduism,false,1,republicano
919,2024-05-30,West Virginia,white,38,masculino,160858,masters,other,false,5,republicano
1807,2024-11-04,New Hampshire,illegal,72,masculino,65373,doctor,atheism,false,1,democrata
422,2024-03-05,Arizona,illegal,29,femenino,112020,undergraduate,islam,true,3,democrata
367,2024-02-22,New York,indian,49,masculino,145422,doctor,judaism,true,3,democrata
897,2024-05-24,Michigan,hispanic,40,masculino,231007,high school,other,false,0,republicano
867,2024-06-15,Rhode Island,white,70,femenino,79923,doctor,other,true,0,democrata
1324,2024-08-20,Ohio,hispanic,78,masculino,84223,doctor,other,true,3,republicano
1471,2024-08-19,West Virginia,black,61,masculino,100110,masters,hinduism,false,2,democrata
1255,2024-08-26,Oklahoma,white,56,masculino,71555,undergraduate,judaism,true,1,republicano
1307,2024-09-03,South Carolina,hispanic,44,masculino,153649,doctor,atheism,true,4,republicano
1808,2024-11-05,New Jersey,illegal,34,masculino,166330,doctor,other,false,2,democrata
1285,2024-08-17,Georgia,black,86,femenino,144630,graduate,atheism,false,2,democrata
1785,2024-11-04,North Dakota,asian,72,masculino,190389,masters,other,true,4,republicano
1854,2024-11-04,Arizona,illegal,36,masculino,192815,high school,atheism,true,4,republicano
366,2024-02-29,New York,illegal,36,masculino,207674,undergraduate,other,true,3,democrata
1938,2024-11-05,New York,indian,52,masculino,59227,masters,other,true,3,democrata
485,2024-03-17,Utah,white,17,femenino,126725,graduate,hinduism,false,4,democrata
896,2024-05-31,Utah,hispanic,37,femenino,137938,undergraduate,christianism,true,1,republicano
823,2024-05-21,Missouri,white,95,masculino,168131,graduate,other,true,4,republicano
1756,2024-11-05,Connecticut,asian,85,masculino,151078,doctor,atheism,true,0,democrata
1905,2024-11-05,Arizona,illegal,39,masculino,201717,undergraduate,christianism,false,1,republicano
965,2024-05-15,Indiana,white,41,femenino,162838,doctor,other,false,5,democrata
299,2024-03-17,Georgia,illegal,18,femenino,248493,undergraduate,judaism,true,1,democrata
1942,2024-11-05,Michigan,illegal,46,masculino,114274,high school,judaism,false,5,republicano
1353,2024-08-09,Virginia,black,35,femenino,184559,masters,other,true,5,democrata
1972,2024-11-05,New Mexico,white,30,masculino,33988,undergraduate,islam,false,2,republicano
779,2024-06-20,Maine,white,44,masculino,205601,undergraduate,other,true,0,republicano
834,2024-05-19,Pennsylvania,white,91,femenino,209260,doctor,other,true,0,democrata
418,2024-03-12,New Hampshire,indian,25,femenino,77811,high school,hinduism,false,2,democrata
1786,2024-11-04,Wyoming,illegal,51,masculino,56582,high school,hinduism,false,0,republicano
1949,2024-11-05,Delaware,asian,34,masculino,220465,undergraduate,christianism,true,1,democrata
411,2024-03-17,New York,indian,33,femenino,96097,undergraduate,judaism,true,0,democrata
1344,2024-09-12,Nevada,hispanic,54,masculino,143012,undergraduate,hinduism,false,2,republicano
1419,2024-08-09,South Carolina,illegal,36,masculino,90184,undergraduate,judaism,true,5,republicano
902,2024-05-15,West Virginia,white,91,masculino,121807,graduate,other,false,4,republicano
994,2024-06-01,Minnesota,white,46,masculino,167257,high school,christianism,true,5,republicano
941,2024-06-08,Montana,white,63,masculino,189511,high school,christianism,false,1,republicano
333,2024-03-27,Montana,white,15,masculino,53035,high school,atheism,true,4,republicano
1458,2024-09-14,Mississippi,black,41,femenino,95997,undergraduate,christianism,true,4,republicano
1874,2024-11-05,North Carolina,hispanic,34,masculino,223451,undergraduate,atheism,false,5,democrata
1958,2024-11-05,New Mexico,asian,72,masculino,52081,doctor,hinduism,true,1,republicano
402,2024-02-27,New Mexico,illegal,32,masculino,173902,graduate,islam,false,4,democrata
396,2024-03-12,Kentucky,hispanic,53,masculino,139799,doctor,islam,false,5,republicano
455,2024-02-28,California,white,47,femenino,151638,masters,other,true,0,democrata
755,2024-05-24,Utah,white,59,femenino,125455,undergraduate,other,false,4,republicano
1820,2024-11-05,Georgia,black,74,masculino,173818,graduate,other,true,4,republicano
269,2024-02-26,Illinois,black,28,masculino,104291,doctor,islam,false,0,democrata
985,2024-06-20,South Dakota,hispanic,64,femenino,130507,undergraduate,christianism,false,3,republicano
890,2024-06-01,Idaho,white,42,masculino,172290,undergraduate,christianism,false,3,republicano
282,2024-03-05,Alaska,asian,10,masculino,85215,doctor,judaism,true,2,democrata
912,2024-06-04,Oklahoma,hispanic,23,masculino,167565,doctor,christianism,false,0,republicano
799,2024-06-14,Connecticut,white,73,femenino,216957,doctor,other,true,3,democrata
843,2024-06-07,New Mexico,white,43,masculino,106525,high school,christianism,false,2,republicano
918,2024-05-22,Kentucky,hispanic,38,femenino,179095,graduate,christianism,true,0,republicano
1373,2024-08-11,Minnesota,black,65,masculino,179949,masters,islam,false,2,democrata
1448,2024-09-01,Maine,white,58,masculino,70951,high school,other,true,3,republicano
1300,2024-08-31,Arkansas,black,84,masculino,237569,doctor,hinduism,true,2,republicano
1429,2024-09-03,Wyoming,black,36,femenino,160690,high school,atheism,false,5,republicano
1442,2024-08-19,Kansas,white,90,masculino,42838,undergraduate,atheism,true,1,republicano
304,2024-02-24,Alaska,indian,51,masculino,75116,graduate,christianism,true,2,republicano
380,2024-02-22,Alaska,indian,28,masculino,128887,high school,judaism,false,4,republicano
931,2024-05-17,Indiana,hispanic,18,femenino,90596,masters,other,false,1,democrata
1256,2024-09-02,West Virginia,white,95,masculino,109374,masters,judaism,false,2,republicano
814,2024-06-06,Wyoming,hispanic,75,femenino,232910,high school,other,true,3,republicano
1883,2024-11-05,Iowa,white,60,masculino,111026,doctor,islam,true,2,republicano
1394,2024-08-28,Arizona,black,82,masculino,220006,masters,other,false,3,democrata
944,2024-06-24,Minnesota,hispanic,84,masculino,82364,masters,christianism,false,2,republicano
775,2024-05-29,Colorado,white,75,masculino,112405,high school,christianism,false,5,republicano
1416,2024-08-10,Ohio,asian,59,masculino,65816,graduate,atheism,false,5,republicano
792,2024-05-26,Kentucky,hispanic,96,femenino,86180,graduate,christianism,false,0,republicano
1929,2024-11-04,Montana,black,38,masculino,169449,high school,other,false,2,republicano
262,2024-02-15,Indiana,hispanic,20,masculino,201034,high school,judaism,true,5,republicano
860,2024-06-13,Missouri,white,21,femenino,128069,doctor,christianism,true,4,democrata
1377,2024-08-20,South Dakota,illegal,24,masculino,157178,undergraduate,atheism,false,0,democrata
313,2024-03-15,Arizona,indian,21,masculino,227490,high school,other,false,2,republicano
758,2024-06-14,Alabama,white,94,masculino,241060,masters,christianism,true,0,republicano
1462,2024-08-19,Arizona,illegal,97,masculino,32163,high school,judaism,false,1,republicano
1800,2024-11-05,Idaho,white,77,masculino,92712,doctor,islam,true,4,republicano
893,2024-06-12,Wyoming,white,36,femenino,114687,doctor,christianism,true,0,republicano
1320,2024-08-14,Montana,white,59,femenino,78901,high school,islam,false,3,republicano
488,2024-02-14,Connecticut,black,22,masculino,84790,high school,atheism,false,3,democrata
1828,2024-11-04,West Virginia,hispanic,60,masculino,232241,masters,atheism,false,1,republicano
363,2024-02-25,Vermont,white,38,femenino,236081,undergraduate,islam,false,2,democrata
1276,2024-08-29,Kansas,asian,37,masculino,195052,graduate,other,true,2,republicano
291,2024-03-25,Kansas,hispanic,21,femenino,102189,doctor,christianism,false,1,democrata
1495,2024-08-25,Kansas,black,85,femenino,41577,masters,judaism,false,3,democrata
346,2024-03-22,Indiana,hispanic,40,femenino,142344,high school,atheism,true,1,republicano
330,2024-03-22,Rhode Island,illegal,48,femenino,56897,masters,judaism,true,4,democrata
1000,2024-06-21,Arizona,white,97,masculino,58187,high school,other,false,2,republicano
431,2024-03-22,Delaware,asian,12,masculino,198148,masters,other,false,4,democrata
1789,2024-11-05,Tennessee,white,44,masculino,222068,graduate,hinduism,false,3,republicano
1428,2024-09-07,Oklahoma,illegal,95,femenino,188200,high school,other,false,5,republicano
911,2024-05-15,Minnesota,white,86,masculino,57618,high school,christianism,false,0,republicano
387,2024-02-17,Minnesota,illegal,39,masculino,88133,doctor,judaism,false,3,democrata
1833,2024-11-05,Rhode Island,asian,64,masculino,124381,undergraduate,other,true,3,republicano
1975,2024-11-04,Connecticut,indian,47,masculino,122502,undergraduate,other,true,3,democrata
939,2024-06-13,Idaho,hispanic,39,femenino,139580,masters,christianism,false,0,republicano
1252,2024-09-04,South Carolina,black,98,femenino,99437,high school,judaism,true,1,republicano
864,2024-05-17,New Jersey,white,39,masculino,113185,graduate,other,false,1,republicano
464,2024-02-14,Kentucky,black,51,masculino,230416,masters,hinduism,true,0,democrata
847,2024-06-20,New York,hispanic,94,femenino,51130,graduate,christianism,true,1,democrata
1421,2024-08-10,Michigan,white,85,femenino,184642,undergraduate,other,true,0,republicano
278,2024-02-26,North Carolina,indian,27,femenino,38213,high school,islam,true,1,democrata
1821,2024-11-05,Delaware,black,57,masculino,236887,undergraduate,atheism,true,3,democrata
409,2024-03-14,Nevada,black,50,femenino,178504,graduate,atheism,false,3,democrata
1449,2024-09-01,Indiana,asian,81,masculino,166106,doctor,hinduism,false,1,republicano
1951,2024-11-05,West Virginia,indian,49,masculino,89894,undergraduate,atheism,false,5,republicano
810,2024-06-15,North Carolina,hispanic,48,masculino,67695,high school,christianism,true,1,republicano
1765,2024-11-04,Florida,white,81,masculino,205764,graduate,hinduism,false,1,republicano
1327,2024-08-31,Kentucky,indian,64,femenino,238467,high school,hinduism,false,1,republicano
1412,2024-08-30,Alabama,hispanic,78,masculino,194465,undergraduate,christianism,true,2,republicano
932,2024-06-23,Minnesota,hispanic,60,masculino,128296,doctor,other,true,3,republicano
1992,2024-11-04,Washington,asian,76,masculino,34380,masters,other,false,2,democrata
435,2024-02-14,Massachusetts,illegal,52,masculino,36956,doctor,judaism,false,1,democrata
1390,2024-08-29,Utah,hispanic,69,masculino,168347,doctor,atheism,true,2,republicano
1837,2024-11-04,New Hampshire,hispanic,71,masculino,231449,masters,judaism,true,0,republicano
1979,2024-11-04,North Dakota,asian,95,masculino,116953,masters,islam,false,5,republicano
1850,2024-11-05,Connecticut,illegal,31,masculino,167566,graduate,judaism,false,3,democrata
438,2024-03-26,Connecticut,black,37,masculino,78745,masters,christianism,true,4,democrata
1311,2024-09-06,Louisiana,indian,37,femenino,92187,high school,atheism,false,1,republicano
876,2024-05-17,Vermont,white,20,masculino,182638,undergraduate,other,false,2,democrata
948,2024-05-13,Wisconsin,hispanic,45,masculino,66095,undergraduate,other,true,1,republicano
334,2024-03-15,California,white,19,femenino,136033,masters,hinduism,true,4,democrata
1922,2024-11-05,Kansas,white,91,masculino,71245,doctor,atheism,false,4,republicano
1491,2024-08-20,Maine,asian,35,femenino,244306,masters,christianism,false,1,democrata
961,2024-05-30,Illinois,hispanic,74,masculino,133578,high school,other,false,3,republicano
1925,2024-11-04,Missouri,black,45,masculino,160567,high school,hinduism,false,2,republicano
337,2024-02-26,Kansas,black,36,masculino,127539,masters,hinduism,true,4,democrata
1478,2024-08-16,Missouri,indian,55,femenino,106706,doctor,islam,true,4,democrata
1386,2024-09-18,Alaska,illegal,49,masculino,82939,high school,other,true,0,republicano
836,2024-06-19,New York,white,56,masculino,35055,masters,christianism,true,4,republicano
467,2024-02-15,South Dakota,asian,39,femenino,82603,graduate,judaism,false,5,democrata
1838,2024-11-05,Maryland,white,60,masculino,115099,doctor,christianism,true,4,republicano
384,2024-02-26,Kentucky,indian,12,femenino,60523,high school,judaism,true,5,democrata
1469,2024-09-08,North Dakota,black,87,masculino,216549,undergraduate,other,true,4,republicano
952,2024-05-20,Tennessee,white,79,masculino,96306,masters,christianism,false,4,republicano
336,2024-02-29,West Virginia,black,51,femenino,136164,undergraduate,other,true,4,democrata
406,2024-03-09,Rhode Island,black,21,masculino,220676,undergraduate,other,false,0,democrata
1408,2024-09-12,Rhode Island,asian,87,masculino,221223,graduate,other,true,1,republicano
1871,2024-11-04,Alaska,indian,40,masculino,75329,high school,hinduism,false,1,republicano
497,2024-02-22,Wisconsin,indian,28,masculino,42985,undergraduate,other,false,2,democrata
821,2024-05-13,Florida,hispanic,63,masculino,103981,graduate,christianism,true,0,republicano
766,2024-05-29,Oregon,white,46,masculino,211157,undergraduate,christianism,true,4,republicano
1768,2024-11-04,Nevada,hispanic,68,masculino,155241,undergraduate,judaism,true,1,republicano
1823,2024-11-04,Virginia,asian,40,masculino,129522,undergraduate,christianism,true,3,republicano
1338,2024-08-29,Pennsylvania,illegal,24,femenino,242785,graduate,islam,false,3,democrata
1954,2024-11-04,Ohio,asian,57,masculino,206626,graduate,judaism,true,3,republicano
982,2024-06-22,Wyoming,white,45,masculino,188686,high school,other,true,1,republicano
1499,2024-09-03,Iowa,white,60,femenino,156224,high school,islam,true,3,republicano
321,2024-03-27,North Carolina,asian,42,masculino,39570,masters,christianism,true,4,republicano
818,2024-06-24,Vermont,white,98,femenino,179125,masters,other,true,4,democrata
1273,2024-09-12,Alaska,illegal,95,masculino,128303,undergraduate,hinduism,true,3,republicano
1323,2024-09-06,Tennessee,asian,24,femenino,87902,graduate,hinduism,false,5,democrata
1484,2024-09-01,Ohio,hispanic,30,masculino,123518,masters,judaism,true,1,democrata
949,2024-06-09,Idaho,hispanic,28,femenino,162577,doctor,christianism,false,5,democrata
354,2024-03-19,New York,indian,27,masculino,96621,graduate,judaism,true,0,democrata
434,2024-03-15,Kentucky,white,42,masculino,199898,graduate,christianism,false,0,republicano
1298,2024-08-29,Indiana,hispanic,97,masculino,96309,masters,atheism,false,2,republicano
1436,2024-09-12,West Virginia,white,34,masculino,242477,undergraduate,judaism,false,0,republicano
1356,2024-09-07,Rhode Island,black,85,femenino,127426,high school,other,false,5,republicano
1411,2024-08-19,Pennsylvania,white,56,femenino,32252,graduate,hinduism,false,0,republicano
1783,2024-11-05,New Mexico,illegal,37,masculino,171386,undergraduate,atheism,true,2,republicano
1841,2024-11-05,Nevada,asian,68,masculino,243731,undergraduate,hinduism,false,3,republicano
311,2024-02-18,Vermont,hispanic,39,femenino,190911,doctor,other,false,5,democrata
439,2024-02-21,Vermont,asian,41,femenino,54807,masters,other,true,2,democrata
1813,2024-11-04,Arkansas,illegal,56,masculino,46752,high school,hinduism,false,0,republicano
894,2024-05-23,Georgia,white,29,masculino,201629,masters,christianism,false,0,democrata
1313,2024-09-16,Colorado,hispanic,41,masculino,120012,masters,islam,true,2,republicano
1921,2024-11-04,Nevada,black,78,masculino,33535,undergraduate,atheism,true,2,republicano
1492,2024-09-03,Louisiana,hispanic,75,femenino,247744,graduate,judaism,false,2,republicano
924,2024-06-17,Rhode Island,white,39,femenino,165716,masters,christianism,false,3,democrata
1926,2024-11-04,Georgia,black,72,masculino,214443,high school,hinduism,false,4,republicano
1896,2024-11-04,Nebraska,asian,32,masculino,160471,doctor,hinduism,true,2,democrata
424,2024-03-08,Alaska,white,11,femenino,109336,high school,christianism,true,4,republicano
490,2024-02-24,Iowa,illegal,17,masculino,65081,doctor,other,true,5,democrata
1798,2024-11-04,Nevada,illegal,49,masculino,199901,graduate,hinduism,true,1,republicano
449,2024-02-24,Connecticut,asian,33,femenino,32630,masters,christianism,true,0,democrata
1911,2024-11-05,West Virginia,indian,35,masculino,201535,masters,islam,true,2,democrata
1848,2024-11-04,Louisiana,asian,71,masculino,231792,masters,hinduism,true,5,republicano
796,2024-05-14,Oregon,white,43,masculino,149289,doctor,christianism,true,2,republicano
1984,2024-11-04,Oklahoma,black,68,masculino,87341,high school,christianism,false,2,republicano
846,2024-05-26,Louisiana,white,69,femenino,160839,high school,other,true,3,republicano
301,2024-03-12,Nevada,asian,38,femenino,70948,high school,judaism,false,2,republicano
1426,2024-08-22,Minnesota,hispanic,74,femenino,208446,high school,judaism,true,2,republicano
326,2024-03-07,Georgia,illegal,14,femenino,63342,high school,islam,true,3,democrata
959,2024-05-14,Michigan,hispanic,92,femenino,90768,doctor,christianism,false,5,democrata
1328,2024-08-14,Colorado,asian,45,femenino,55712,graduate,other,false,3,republicano
1936,2024-11-05,Illinois,hispanic,76,masculino,144811,graduate,hinduism,true,5,republicano
811,2024-05-31,Vermont,hispanic,89,femenino,88753,undergraduate,christianism,false,1,democrata
934,2024-06-09,Minnesota,white,55,masculino,123526,undergraduate,christianism,false,5,republicano
1303,2024-08-08,Wisconsin,illegal,91,masculino,100774,undergraduate,islam,false,3,republicano
1291,2024-08-30,Texas,hispanic,70,femenino,247268,masters,christianism,true,3,republicano
328,2024-03-16,Colorado,white,46,femenino,86845,doctor,christianism,true,1,democrata
1494,2024-08-13,Georgia,indian,22,femenino,116227,graduate,christianism,true,4,democrata
359,2024-03-18,Michigan,illegal,19,femenino,209555,masters,christianism,true,0,democrata
1863,2024-11-04,Iowa,black,92,masculino,193479,high school,other,false,2,republicano
492,2024-02-20,Missouri,illegal,42,masculino,244673,graduate,atheism,true,2,republicano
844,2024-06-09,Kansas,white,88,femenino,229794,masters,other,false,4,democrata
475,2024-03-01,New York,black,15,masculino,153851,high school,hinduism,true,2,democrata
362,2024-03-15,Nebraska,hispanic,33,masculino,241466,high school,judaism,true,2,republicano
1793,2024-11-04,Kentucky,hispanic,49,masculino,170001,masters,judaism,true,2,republicano
289,2024-03-25,Maryland,white,53,masculino,132300,high school,hinduism,false,5,republicano
960,2024-05-24,New York,hispanic,90,femenino,162480,undergraduate,christianism,true,1,democrata
1381,2024-08-30,Idaho,asian,25,masculino,177677,high school,islam,false,0,republicano
1477,2024-08-14,Nebraska,illegal,36,femenino,80831,graduate,atheism,false,5,democrata
1976,2024-11-05,Maine,indian,88,masculino,57324,masters,christianism,true,0,democrata
489,2024-03-22,Ohio,indian,35,femenino,179099,masters,islam,true,0,democrata
1815,2024-11-04,Tennessee,asian,44,masculino,249360,high school,hinduism,true,3,republicano
774,2024-05-27,Virginia,white,30,femenino,156022,high school,other,true,5,republicano
1846,2024-11-04,Louisiana,black,37,masculino,101871,undergraduate,atheism,false,0,republicano
1962,2024-11-04,Pennsylvania,hispanic,80,masculino,153853,graduate,atheism,true,2,republicano
1401,2024-08-11,West Virginia,asian,82,femenino,172784,masters,islam,true,1,democrata
974,2024-06-22,Massachusetts,white,76,masculino,75380,masters,other,false,3,republicano
813,2024-05-27,Maryland,white,20,masculino,192407,undergraduate,other,false,0,democrata
1959,2024-11-05,Missouri,asian,93,masculino,153051,undergraduate,hinduism,true,0,republicano
1265,2024-08-13,Colorado,indian,69,masculino,136190,doctor,other,false,3,democrata
1403,2024-09-08,Texas,illegal,44,femenino,143895,undergraduate,atheism,true,4,republicano
1331,2024-08-21,Georgia,white,96,masculino,72223,undergraduate,islam,true,3,republicano
401,2024-03-24,New Jersey,hispanic,32,femenino,153380,high school,islam,false,1,democrata
909,2024-06-15,Tennessee,white,93,femenino,245969,graduate,christianism,false,1,republicano
957,2024-06-02,South Carolina,hispanic,44,femenino,167249,undergraduate,other,false,4,republicano
376,2024-03-05,Minnesota,white,47,femenino,59180,undergraduate,other,false,1,republicano
1364,2024-08-09,South Carolina,indian,21,masculino,45575,graduate,atheism,true,1,republicano
442,2024-02-18,Massachusetts,indian,54,femenino,108184,graduate,christianism,true,0,democrata
1378,2024-08-15,North Carolina,hispanic,82,femenino,102845,doctor,atheism,false,5,democrata
861,2024-06-02,Alaska,hispanic,36,femenino,121380,doctor,other,true,3,democrata
1791,2024-11-05,Connecticut,black,30,masculino,169819,high school,hinduism,true,3,democrata
256,2024-03-07,Maine,indian,51,femenino,220660,masters,hinduism,false,3,democrata
1444,2024-09-07,South Carolina,indian,69,femenino,104691,high school,atheism,false,5,republicano
1321,2024-08-11,Tennessee,hispanic,50,masculino,73591,graduate,atheism,false,2,republicano
1918,2024-11-04,Maine,illegal,88,masculino,150781,graduate,other,true,0,republicano
1805,2024-11-05,Montana,asian,35,masculino,222521,undergraduate,atheism,true,3,republicano
1258,2024-09-16,Idaho,hispanic,45,femenino,143436,high school,islam,true,4,republicano
781,2024-05-27,Wyoming,hispanic,54,masculino,102017,masters,other,false,5,republicano
296,2024-03-26,Montana,black,54,femenino,115114,graduate,judaism,true,4,democrata
369,2024-03-12,North Carolina,indian,17,masculino,249401,doctor,hinduism,false,3,democrata
916,2024-05-27,Washington,hispanic,34,femenino,100158,undergraduate,christianism,true,1,democrata
482,2024-02-15,Connecticut,illegal,27,femenino,148340,graduate,other,false,3,democrata
1251,2024-09-02,Minnesota,indian,93,masculino,181101,high school,judaism,false,5,republicano
432,2024-02-16,Rhode Island,white,17,femenino,195734,graduate,judaism,false,2,democrata
926,2024-05-25,North Dakota,white,70,femenino,127517,graduate,christianism,false,0,republicano
1434,2024-09-18,Georgia,black,36,femenino,160101,masters,judaism,false,1,democrata
854,2024-05-13,Mississippi,hispanic,74,masculino,240543,masters,christianism,false,0,republicano
1856,2024-11-05,Illinois,illegal,39,masculino,84234,graduate,islam,false,2,democrata
788,2024-06-18,New Hampshire,white,46,masculino,89594,high school,other,true,5,republicano
1928,2024-11-04,Arizona,white,31,masculino,219804,masters,christianism,true,4,democrata
271,2024-02-16,California,illegal,39,femenino,161378,high school,hinduism,true,4,democrata
791,2024-06-23,Vermont,white,66,femenino,91447,undergraduate,christianism,true,2,democrata
1371,2024-09-19,Louisiana,hispanic,96,masculino,217586,undergraduate,atheism,false,1,republicano
803,2024-06-10,Kentucky,white,67,femenino,164875,masters,other,false,2,democrata
318,2024-02-14,Pennsylvania,hispanic,46,femenino,89697,doctor,atheism,false,4,democrata
879,2024-06-16,Pennsylvania,white,83,femenino,68314,masters,christianism,true,2,democrata
1355,2024-08-19,Utah,indian,34,masculino,105942,high school,judaism,false,5,republicano
353,2024-03-06,Maine,indian,42,masculino,188448,doctor,christianism,false,4,democrata
1855,2024-11-04,North Dakota,hispanic,50,masculino,58450,masters,christianism,false,0,republicano
967,2024-05-13,Washington,hispanic,55,masculino,149013,graduate,christianism,false,0,republicano
1969,2024-11-05,Kentucky,indian,78,masculino,109242,undergraduate,atheism,false,4,republicano
370,2024-02-24,Virginia,white,33,femenino,199774,high school,judaism,true,3,republicano
1485,2024-08-10,Ohio,asian,50,femenino,30796,doctor,christianism,false,4,democrata
319,2024-03-12,Wisconsin,black,10,masculino,172550,undergraduate,other,false,1,republicano
1968,2024-11-05,Massachusetts,black,33,masculino,44480,undergraduate,islam,true,5,democrata
1840,2024-11-05,New Jersey,indian,84,masculino,238739,graduate,other,true,2,democrata
385,2024-03-27,Oregon,black,43,femenino,239363,undergraduate,hinduism,false,2,democrata
466,2024-03-08,Missouri,black,46,masculino,108360,masters,judaism,false,2,democrata
1970,2024-11-05,Wyoming,illegal,40,masculino,205160,undergraduate,hinduism,true,0,republicano
